county_fips,state,county,total_population,median_household_income,poverty_rate,unemployment_rate,homeownership_rate,renter_rate,bachelors_or_higher_pct,economic_risk_score,risk_category
45041,South Carolina,Florence County,137117,0.2537971967531172,0.2771218530216665,0.1944004540071441,0.6712517626819439,0.3550022703193582,0.3027960858410407,0.4487354523505418,High Risk
45043,South Carolina,Georgetown County,64811,0.3167040392623798,0.2178702896588812,0.1529195211783756,0.8737172733086643,0.1604556010173615,0.4069442145260861,0.3546848567480253,Low Risk
45045,South Carolina,Greenville County,548166,0.3663803784806377,0.1512559810086049,0.1520380059424612,0.7173079876844937,0.3107473987259991,0.5123572547098135,0.3414496732152242,Low Risk
45047,South Carolina,Greenwood County,69489,0.2207058283117056,0.219631378436696,0.190861344820709,0.6973732447122204,0.3299024530196529,0.3063360913034387,0.437215511786008,High Risk
45049,South Carolina,Hampton County,18254,0.1716338976494551,0.3097057570776466,0.3288867007563628,0.7642873076234957,0.2656055363321799,0.1498220762500107,0.5105698352622096,High Risk
45051,South Carolina,Horry County,383016,0.3056252304307619,0.1899531578815856,0.170190175634187,0.804096104381157,0.2273537432532009,0.3371073600892488,0.382662927722921,Medium Risk
45053,South Carolina,Jasper County,32166,0.2979673740261467,0.2637100412443311,0.1576756701823529,0.8030192560344613,0.2283884738527214,0.3230070379253139,0.3994784086881524,Medium Risk
45055,South Carolina,Kershaw County,68314,0.3137907900224235,0.1886973882595448,0.1626956343923805,0.8537820581329425,0.1796111090456184,0.2984334223527791,0.377077350428756,Medium Risk
45057,South Carolina,Lancaster County,104475,0.3780877722105034,0.1607099950034678,0.1493759370558413,0.8664494190647133,0.1674391945773524,0.4169057114021649,0.3297286058763854,Low Risk
45059,South Carolina,Laurens County,68666,0.2496751304011459,0.2686433651526924,0.1566139679486611,0.7438453478494478,0.2852479691383212,0.2184664046967201,0.4426540900308079,High Risk
45061,South Carolina,Lee County,16166,0.1719300578418988,0.3786842604395698,0.2325581886002665,0.733621811244264,0.2950716422610612,0.1437660022117846,0.5123849155483778,High Risk
45063,South Carolina,Lexington County,304887,0.3692573632072335,0.1557585103269135,0.1550064951138778,0.8055123229026191,0.2259929159424092,0.4228988339826117,0.3426192970696654,Low Risk
45065,South Carolina,McCormick County,9760,0.2386446742540087,0.2602783709615855,0.1522789568987466,0.9147984576976392,0.1209811859966658,0.2979366740407382,0.3922355043735891,Medium Risk
45067,South Carolina,Marion County,28664,0.1208031380892227,0.459172944661658,0.2518736922050338,0.6517540642953183,0.3737373737373737,0.1795781950266213,0.5517822478911059,High Risk
45069,South Carolina,Marlboro County,25975,0.1087149669690724,0.4353352209334237,0.3463904473428726,0.6555298087782012,0.3701093063642864,0.111212898189203,0.5812535988679639,High Risk
45071,South Carolina,Newberry County,38435,0.2748003940743785,0.2561494274933412,0.1553766692707847,0.7607156278433714,0.2690375203915171,0.286703387917077,0.4178613373858598,Medium Risk
45073,South Carolina,Oconee County,80469,0.2784751980949042,0.2595471998703306,0.2052689798361604,0.7930939928702415,0.2379255396204548,0.3557616871731113,0.4074970603136467,Medium Risk
45075,South Carolina,Orangeburg County,83253,0.1774603961293676,0.3378639597388952,0.2902160733632858,0.6968756070818255,0.3303806270217976,0.2406459570743467,0.5026196145633283,High Risk
45077,South Carolina,Pickens County,134629,0.2704728288133647,0.2531026082460372,0.1267853133354607,0.7378090310271153,0.2910481932308162,0.3543891730716564,0.4034433777338723,Medium Risk
45079,South Carolina,Richland County,422117,0.2869127415367692,0.2536320705041249,0.2166775097807993,0.6271883837248639,0.3973422401628949,0.5055549834505179,0.4101306943145547,Medium Risk
45081,South Carolina,Saluda County,19131,0.2096995485068086,0.2777185840646209,0.1119346169613284,0.8188590697400899,0.2131681877444589,0.2536358935439106,0.4214917378470281,Medium Risk
45083,South Carolina,Spartanburg County,347852,0.3017207511589534,0.2102190220189163,0.1510668137705977,0.7595040474944874,0.27020171334832,0.3111001064573346,0.3977921861357477,Medium Risk
45085,South Carolina,Sumter County,104725,0.244054130830276,0.2432952113198329,0.2190440338731746,0.7090355361266962,0.318696297738724,0.2924106906754807,0.4433677775121108,High Risk
45087,South Carolina,Union County,26885,0.1529576732688228,0.3407948930778575,0.2772060260708752,0.7417851078019694,0.2872276289725261,0.1859781236291622,0.5074560028897557,High Risk
45089,South Carolina,Williamsburg County,30282,0.180712114160688,0.3520815423400136,0.1380478108006863,0.7948164599227799,0.2362704417866731,0.2161050525969108,0.4596991452920642,High Risk
45091,South Carolina,York County,293673,0.4398945911478323,0.1116966118347521,0.1446485449650096,0.7756553974156478,0.254682075844795,0.4880075986231306,0.3105575139226302,Low Risk
46003,South Dakota,Aurora County,2642,0.3419199642190135,0.1476502760015964,0.043222463754176,0.7570535249013621,0.2725563909774436,0.2655280292422793,0.3652742442786235,Low Risk
46005,South Dakota,Beadle County,19309,0.3104665429643822,0.1959614539248175,0.0660078189534978,0.7587086203312474,0.2709660297239915,0.3373128074384238,0.3710962604288524,Low Risk
46007,South Dakota,Bennett County,3345,0.2262663870269747,0.4584014135968851,0.3493392070484581,0.6368656430860475,0.3880434782608695,0.2270067382098277,0.5435203704644986,High Risk
46009,South Dakota,Bon Homme County,7044,0.2908474412363781,0.1471488847585841,0.0764526326756244,0.8375558813118696,0.19520264681555,0.2433741300437938,0.3703648129684334,Low Risk
46011,South Dakota,Brookings County,35353,0.3248695988540414,0.1887085861288955,0.1305710717458973,0.5955500318838955,0.4277431511813306,0.5278372336077042,0.3742045587058303,Medium Risk
46013,South Dakota,Brown County,37877,0.329910366211144,0.1655370584832068,0.1147160173206626,0.70385720794984,0.323672090881179,0.4196751036915815,0.3653620795902608,Low Risk
46015,South Dakota,Brule County,5283,0.3469667756616763,0.1487783135890079,0.0516656392676899,0.7947678655333562,0.2363171355498721,0.3564753279561459,0.3404467967411039,Low Risk
46017,South Dakota,Buffalo County,1808,0.1857407933466706,0.522135621303047,0.3773726002066674,0.5469842259816531,0.4744094488188976,0.1230019547225264,0.6087562494917729,High Risk
46019,South Dakota,Butte County,10676,0.3586439489637415,0.1159428594005732,0.0627374849474003,0.7924915575626302,0.2385044124477473,0.2465660490222262,0.3561957577598751,Low Risk
46021,South Dakota,Campbell County,1593,0.318009561743356,0.1005458153977678,0.1094315588344565,0.793640371994759,0.2374005305039787,0.4473894627652677,0.3301875955457684,Low Risk
46023,South Dakota,Charles Mix County,9281,0.2884479392690283,0.36354518427653,0.2038161520114651,0.7527256023755409,0.2767150395778364,0.3187001292899044,0.4414975330707043,High Risk
46025,South Dakota,Clark County,3917,0.3288707834948111,0.1515995361616088,0.1381683994819757,0.8070130366330044,0.2245508982035928,0.2448625930110762,0.3818043045009386,Medium Risk
46027,South Dakota,Clay County,15219,0.2450030522632078,0.294369160976432,0.24247919133307,0.5288885477695054,0.4917973679466378,0.5634731932882548,0.4398967117977068,High Risk
46029,South Dakota,Codington County,28767,0.3409649987005216,0.1191931171559,0.0668007758856399,0.72673147883206,0.3016924796423439,0.2654170085671865,0.3705760813883543,Low Risk
46031,South Dakota,Corson County,3806,0.1818786226737825,0.6882739822669554,0.8225244206090787,0.6153808643275674,0.4086879432624113,0.2357872803450539,0.695550327105926,High Risk
46033,South Dakota,Custer County,8892,0.4097769128019776,0.121446689833161,0.0788227566496867,0.8905957771692692,0.1442372500561671,0.3923764195282986,0.3015040673966604,Low Risk
46035,South Dakota,Davison County,19952,0.3015636049343914,0.1567181158702097,0.0301126575729971,0.6396956135663009,0.3853241937296325,0.280926183217303,0.3929290743450423,Medium Risk
46037,South Dakota,Day County,5437,0.3005058899613783,0.2154000330369725,0.0730950571400247,0.7760290158075275,0.2543230704344159,0.2730531396013342,0.3877814089613514,Medium Risk
46039,South Dakota,Deuel County,4328,0.4037328272419024,0.1180216390783018,0.0743618858131837,0.86151785075885,0.1721778791334093,0.3110666118556606,0.3232132470070145,Low Risk
46041,South Dakota,Dewey County,5205,0.2284059933152413,0.5081721686004186,0.4845458019594914,0.6372159674596299,0.3877068557919622,0.2334188538642833,0.5787354311841512,High Risk
46043,South Dakota,Douglas County,2828,0.4238596321569528,0.1548081086198013,0.0163460858913047,0.7983608554177033,0.2328646748681898,0.3097840622972894,0.3278299289278321,Low Risk
46045,South Dakota,Edmunds County,4048,0.394775492441871,0.1368646369165418,0.0382687707251831,0.8440556939129494,0.1889570552147239,0.3507286118340387,0.3171147218905732,Low Risk
46047,South Dakota,Fall River County,7258,0.3118929471565599,0.2434619761902066,0.0866130265409398,0.7538800686236022,0.2756057268722467,0.3653167763384902,0.3797970421224989,Medium Risk
46049,South Dakota,Faulk County,2126,0.2504427292672755,0.4328036303705782,0.1842286365529182,0.8282169284213803,0.2041763341067285,0.2810652334761478,0.4514614751517385,High Risk
46051,South Dakota,Grant County,7563,0.3548724395742546,0.1633632476472215,0.095867868506319,0.7871419693966754,0.2436447672499174,0.3142645618881904,0.360590429058884,Low Risk
46053,South Dakota,Gregory County,4016,0.281672519356184,0.1304429495645102,0.0795918946222338,0.7981534014184511,0.2330640149160969,0.2755445686915708,0.3709328709441076,Low Risk
46055,South Dakota,Haakon County,1722,0.2980399030528676,0.1013709075203154,0.0,0.8240800790413828,0.2081513828238719,0.2675559488676266,0.3423389953116876,Low Risk
46057,South Dakota,Hamlin County,6373,0.4278426845410424,0.0875237501920671,0.0175657677962768,0.8533393904568213,0.1800364630811303,0.3038643747236699,0.304008613653362,Low Risk
46059,South Dakota,Hand County,3140,0.352497113949145,0.0600138305964058,0.0270644200931462,0.6814574695903752,0.3451957295373665,0.3524623172805737,0.3401322699738916,Low Risk
46061,South Dakota,Hanson County,3472,0.391396848613789,0.0902412856386946,0.0628581997415436,0.93038208414481,0.1060070671378091,0.2797405307145357,0.3103160043814207,Low Risk
46063,South Dakota,Harding County,1148,0.3875890747109416,0.0789154663668203,0.030245818792074,0.7962013068776755,0.2349397590361445,0.3773897509040353,0.3095962305332483,Low Risk
46065,South Dakota,Hughes County,17664,0.3933551323352533,0.1244705760922229,0.0333294561861186,0.7491404869150915,0.2801599338204881,0.4848694910474408,0.3060869843961111,Low Risk
46067,South Dakota,Hutchinson County,7404,0.3485201056506156,0.1726264208314772,0.0576249097619141,0.8041478838392778,0.2273039889958734,0.3572384760842118,0.3440689730038572,Low Risk
46069,South Dakota,Hyde County,1191,0.3454678424427776,0.0680732629890328,0.1299866816924492,0.868977553819,0.1650099403578528,0.2518484398832681,0.3463532217072872,Low Risk
46071,South Dakota,Jackson County,2802,0.1154601664541163,0.6579397277422059,0.2507022544700698,0.7009079221175128,0.3265060240963855,0.154393563954543,0.5875760659372207,High Risk
46073,South Dakota,Jerauld County,1772,0.3471480982284785,0.1108483541435281,0.0608480176211452,0.874986861743499,0.1592356687898089,0.2650787232302916,0.3368965377124808,Low Risk
46075,South Dakota,Jones County,1004,0.2949815957594696,0.2714733995799335,0.0743274908613738,0.7942215274158994,0.2368421052631578,0.3399050400394349,0.3833385454453007,Medium Risk
46077,South Dakota,Kingsbury County,5244,0.3486591196184973,0.1473221704516642,0.0349742756382744,0.8539489365603226,0.1794507575757575,0.286765854702883,0.3385845070416471,Low Risk
46079,South Dakota,Lake County,10972,0.3656309118711884,0.1115812636028296,0.1024524220907323,0.7683909188204654,0.2616624257845631,0.430011182366825,0.3300001345270166,Low Risk
46081,South Dakota,Lawrence County,27233,0.344935962913491,0.1629965215018406,0.0609312570433354,0.6773987171406703,0.3490957358553177,0.4089247074707038,0.3585336782040622,Low Risk
46083,South Dakota,Lincoln County,70638,0.5007645768233494,0.0668432830218759,0.0586585014899356,0.741397594689703,0.287599985652283,0.5519084988426263,0.2662862228312265,Low Risk
46085,South Dakota,Lyman County,3724,0.3072148249330617,0.3573145358149112,0.13930036916574,0.7279672411685612,0.3005050505050505,0.3047940283477786,0.4313277621062499,High Risk
46087,South Dakota,McCook County,5751,0.4082054505563581,0.0866474722181724,0.0643673580826304,0.8270340766629566,0.2053129221071589,0.3714219151218487,0.3088706775919279,Low Risk
46089,South Dakota,McPherson County,2145,0.3057823766553239,0.1839439841580495,0.0376369370963078,0.8462118342981837,0.1868852459016393,0.3287174287430683,0.3481738563115563,Low Risk
46091,South Dakota,Marshall County,4344,0.3737783392061698,0.074647966174631,0.0113159391454841,0.8358410644214026,0.1968503937007874,0.3156950896026102,0.3121298824179865,Low Risk
46093,South Dakota,Meade County,30546,0.3534339472109567,0.0913213227426842,0.1013666711154155,0.7588757037468452,0.2708054812834224,0.3447718604828304,0.3471212964834935,Low Risk
46095,South Dakota,Mellette County,1943,0.2282367589195592,0.6479357750916953,0.4356655238017721,0.6283189941459043,0.3962558502340094,0.2377370511258475,0.5978616989404313,High Risk
46097,South Dakota,Miner County,2300,0.3615934627170582,0.1578903807733351,0.0088890383472889,0.8821418622548949,0.1523605150214592,0.2073299115682322,0.3431428365160877,Low Risk
46099,South Dakota,Minnehaha County,203289,0.3660660860315138,0.118999935595927,0.0856782554569569,0.6565537846967424,0.3691253802438277,0.4365640451079342,0.3490988550433387,Low Risk
46101,South Dakota,Moody County,6397,0.3754162863929501,0.1642590893873471,0.0973994071696444,0.7645657101857117,0.2653380226651035,0.377679604783378,0.3487993790389904,Low Risk
46102,South Dakota,Oglala Lakota County,13491,0.1517246798145674,0.9023453192679892,0.5568381461581946,0.5354837228505607,0.4854601436879918,0.1465064969228574,0.7250937131676396,High Risk
46103,South Dakota,Pennington County,113512,0.3517839118530562,0.1565475088744099,0.1073081918387352,0.7209967276650028,0.3072029329307742,0.4300951884005878,0.3521959745588997,Low Risk
46105,South Dakota,Perkins County,3001,0.305794464826444,0.1978058012320335,0.1686465137475314,0.8157084616024626,0.2161955691367456,0.3087056745081307,0.3872487428085055,Medium Risk
46107,South Dakota,Potter County,2388,0.3368429323485503,0.076508551265002,0.0910808697939629,0.8483788341310677,0.1848030018761726,0.337757294236584,0.3289220720685525,Low Risk
46109,South Dakota,Roberts County,10221,0.2950480807006304,0.2298793630211288,0.2088895019315633,0.7406942073517695,0.2882758620689655,0.2305105756704797,0.4345032002459625,High Risk
46111,South Dakota,Sanborn County,2384,0.3773685260288544,0.114491019669077,0.0195786585215305,0.8184818481848184,0.2135306553911205,0.2644290376920494,0.334758053256977,Low Risk
46115,South Dakota,Spink County,6219,0.325322905271047,0.138780282546075,0.0465785609397943,0.7568756875687568,0.2727272727272727,0.3504161840653698,0.3505488133161391,Low Risk
46117,South Dakota,Stanley County,3015,0.4315356208182483,0.058792486442752,0.0169376585235614,0.8648331499816646,0.1689922480620155,0.3506670422298025,0.2857388663873196,Low Risk
46119,South Dakota,Sully County,1526,0.3400644299520704,0.0788039141620083,0.0,0.7580638754613294,0.271585557299843,0.2987459256245575,0.3363859366248102,Low Risk
46121,South Dakota,Todd County,9244,0.1557016881130969,0.7554245158426773,0.6493901675658399,0.482307428856093,0.5365566037735849,0.205586857013952,0.712243741885075,High Risk
46123,South Dakota,Tripp County,5611,0.2579192631050885,0.2737172792488611,0.0635402877541718,0.7120849374574303,0.3157661647475642,0.2201921122413457,0.4294122508398336,High Risk
46125,South Dakota,Turner County,8882,0.3593631951453905,0.1270390583519612,0.0750950455615231,0.8216545309239442,0.210482062780269,0.3389720346461712,0.3364288686395956,Low Risk
46127,South Dakota,Union County,17081,0.4431644414358329,0.0771087258626922,0.1028909305472314,0.7606678314890312,0.2690834473324213,0.4595946804366729,0.3033145406096773,Low Risk
46129,South Dakota,Walworth County,5271,0.2944194958023826,0.2169287077543437,0.1215449156658041,0.7933483203392802,0.2376811594202898,0.3670616750337833,0.3767288264489403,Medium Risk
46135,South Dakota,Yankton County,23414,0.3415331427431686,0.1686969953985911,0.0480566214439178,0.7563487240936573,0.273233625580196,0.3902289010460058,0.3457285697919354,Low Risk
46137,South Dakota,Ziebach County,2377,0.2275235568234704,0.5153688943459253,0.8207545407330183,0.5946880402325946,0.4285714285714285,0.1890879811551369,0.6649647713735483,High Risk
47001,Tennessee,Anderson County,79153,0.3014125027953895,0.1919668560693677,0.1302065479647388,0.7461424023641868,0.283040757136315,0.3419741724288038,0.3865288652891452,Medium Risk
47003,Tennessee,Bedford County,52237,0.3077104399489879,0.1798848636419053,0.1472678032804741,0.7478876675157902,0.2813637528838759,0.2132401498625951,0.4116628819190013,Medium Risk
47005,Tennessee,Benton County,16006,0.214154039564584,0.2640066974060698,0.1846935708299574,0.7820260470085766,0.2485605954219913,0.1591884947040815,0.458666337391757,High Risk
47007,Tennessee,Bledsoe County,15032,0.2321291500202477,0.3103157418577738,0.0636904330372307,0.8586129918055616,0.1749691230959242,0.1535173943106017,0.4259493277517187,Medium Risk
47009,Tennessee,Blount County,139333,0.3689974675281503,0.1117054331768633,0.1231094578864508,0.8011933068959788,0.230143006375851,0.3555427367299429,0.3418162759818484,Low Risk
47011,Tennessee,Bradley County,111065,0.3036427703670573,0.1812264728533118,0.2294109557147935,0.6999758572908656,0.32740163395624,0.3035176249452265,0.4207002351929912,Medium Risk
47013,Tennessee,Campbell County,39761,0.2130117073937298,0.2750289014925509,0.1731006837614449,0.7201846566595446,0.3079832421738624,0.1572782919880113,0.471530985842542,High Risk
47015,Tennessee,Cannon County,14818,0.2606753661204828,0.270867865041882,0.0976545078633493,0.8156626258193685,0.2162396121883656,0.2090305619860256,0.4166307637958709,Medium Risk
47017,Tennessee,Carroll County,28641,0.2144018470725471,0.2497274838502283,0.1575774219049852,0.7757713471719756,0.25457066112122,0.224809221394909,0.4384644980231563,High Risk
47019,Tennessee,Carter County,56712,0.2044170177273029,0.2516888233535414,0.2173314822315918,0.7825412879056585,0.2480655066530194,0.2561719933275088,0.4451780013249326,High Risk
47021,Tennessee,Cheatham County,41829,0.4444699639168092,0.1004721426465443,0.1512136836145243,0.8485327800548343,0.1846550770931875,0.3299518101288837,0.3257462544321082,Low Risk
47023,Tennessee,Chester County,17611,0.2600588693933551,0.2352184412660197,0.1439912194975264,0.7849789644594318,0.2457231726283048,0.2736586215961928,0.4121026410629133,Medium Risk
47025,Tennessee,Claiborne County,32466,0.1998476890438861,0.256290169553596,0.1570615332005712,0.7511814719798996,0.2781987758670941,0.2261847332857314,0.44722756168893,High Risk
47027,Tennessee,Clay County,7670,0.1429909761802588,0.3660747581142582,0.3498151460226384,0.7741094820899185,0.2561675272518646,0.1426728827290503,0.5312233126275338,High Risk
47029,Tennessee,Cocke County,36813,0.1916096004255036,0.3293715781007372,0.14763856098886,0.7755791892297745,0.2547553033722354,0.1364268076482137,0.474678908357221,High Risk
47031,Tennessee,Coffee County,59710,0.2731382705453578,0.2563137517294263,0.1239602766940641,0.7180889626391741,0.3099969693033727,0.2655613215662152,0.4246970947345486,Medium Risk
47033,Tennessee,Crockett County,13944,0.2771273670150074,0.2105638160837689,0.1007903078616437,0.7453844512991603,0.2837690631808279,0.2056573281325912,0.4166369954997307,Medium Risk
47035,Tennessee,Cumberland County,63553,0.2663084538624728,0.207911468044734,0.1764907631922283,0.8347040910865335,0.197942897676893,0.236651369828555,0.4093476632918801,Medium Risk
47037,Tennessee,Davidson County,715388,0.371946981281467,0.2013510651203373,0.156576502893498,0.549412005221919,0.4720766250034625,0.6008844346772795,0.3671368293666339,Low Risk
47039,Tennessee,Decatur County,11579,0.175647170461345,0.333135506441075,0.250191779142542,0.7736933062833428,0.2565674255691769,0.1741766011600608,0.4919620415357736,High Risk
47041,Tennessee,DeKalb County,20959,0.2226580679476099,0.2755899512387316,0.1971181424484734,0.7556290996644739,0.2739251040221914,0.2585480181419677,0.4471745815866306,High Risk
47043,Tennessee,Dickson County,55983,0.3547213374352527,0.1517966428699303,0.1176584929637851,0.8354045405919457,0.1972698441880774,0.2735013093998629,0.3611655896813308,Low Risk
47045,Tennessee,Dyer County,36508,0.2528845398335458,0.2394110304408859,0.1633570742407228,0.64377225182739,0.3814070011510596,0.2621532428683893,0.4487916140304567,High Risk
47047,Tennessee,Fayette County,43267,0.4360324204749442,0.1423055632917498,0.1658684219513025,0.8474390960304629,0.1857059848925043,0.3388206126517798,0.3371763712171731,Low Risk
47049,Tennessee,Fentress County,19309,0.2105457204852192,0.3143584500669921,0.1624724001506038,0.8593018157645158,0.1743072404546035,0.1807919245099682,0.4452382778915785,High Risk
47051,Tennessee,Franklin County,43990,0.2851599567243474,0.1697387813351053,0.0993036874273338,0.8055389545833344,0.2259673258813413,0.296475458213587,0.376373619848234,Medium Risk
47053,Tennessee,Gibson County,50869,0.2806933774954518,0.1971343194164285,0.1738731809914341,0.7162763329378123,0.3117387033398821,0.2549041466301763,0.4238267286688844,Medium Risk
47055,Tennessee,Giles County,30620,0.2779856271645381,0.182741100326513,0.1536154024631606,0.7628780293852904,0.2669596948084259,0.2491124245751482,0.4092760843329394,Medium Risk
47057,Tennessee,Grainger County,24266,0.2068527842080132,0.2514867342377343,0.1632118050863488,0.802613387632759,0.2287784679089027,0.1980553373409533,0.4414354060284715,High Risk
47059,Tennessee,Greene County,71628,0.2410381321357985,0.2240485210244105,0.2002644588698945,0.8024781140085837,0.2289084507042253,0.2322575101556853,0.4297078447188475,High Risk
47061,Tennessee,Grundy County,13819,0.1890529522335918,0.2804769896432466,0.3130899380830265,0.8711183073354805,0.1629529161015307,0.1775889169423425,0.4711613502429717,High Risk
47063,Tennessee,Hamblen County,65669,0.2365655088213428,0.2721943575043443,0.183443226346004,0.7259772638320972,0.3024171957469593,0.2487178591884694,0.4488753904016877,High Risk
47065,Tennessee,Hamilton County,376192,0.3618533583961414,0.1874134439363177,0.1524295341753939,0.6650729516689872,0.3609394153624636,0.4652878378593174,0.3695257660374531,Low Risk
47067,Tennessee,Hancock County,6852,0.1126980193531619,0.4954792924769072,0.2197695513272815,0.7764800525314198,0.2538896746817539,0.1335444976333915,0.5385052548572431,High Risk
47069,Tennessee,Hardeman County,25433,0.1798417658400372,0.2823806057754014,0.3418800068979571,0.746199669363204,0.2829857299670691,0.1515100584697478,0.5093418238000739,High Risk
47071,Tennessee,Hardin County,27249,0.2033351264120494,0.3232155594843881,0.1648506314849606,0.8116753862460147,0.220070902645214,0.187399395248238,0.4571312566126093,High Risk
47073,Tennessee,Hawkins County,57964,0.2455228436213743,0.2210713644954626,0.2549162808930036,0.833861542050161,0.198752492892604,0.2007184102929852,0.4391769698847891,High Risk
47075,Tennessee,Haywood County,17475,0.2064538745610483,0.3228823379949994,0.2050040738541421,0.6312181657680208,0.3934700711594809,0.1794634657164255,0.5021501811607294,High Risk
47077,Tennessee,Henderson County,27980,0.2346434896132389,0.2480376451673572,0.2131185200947468,0.7616581438363614,0.2681318681318681,0.1994323275701407,0.4530844408484726,High Risk
47079,Tennessee,Henry County,32412,0.2073060906250188,0.270811816220582,0.1683834551609189,0.7652099286645879,0.2647190008920607,0.2375004908660213,0.4458357522451746,High Risk
47081,Tennessee,Hickman County,25436,0.3138874953913848,0.1482964911785343,0.0844270856987146,0.8245111739578832,0.2077371489136195,0.1720688569329274,0.3844512101190107,Medium Risk
47083,Tennessee,Houston County,8353,0.2614792294999728,0.1550053989772664,0.1346530059741612,0.8426816436490053,0.1902773635550253,0.1692897379377908,0.4032415587729317,Medium Risk
47085,Tennessee,Humphreys County,19214,0.267765078482451,0.2149324345719512,0.2407564377901026,0.8150576969035115,0.2168208810937715,0.1949897704111435,0.4355752653129895,High Risk
47087,Tennessee,Jackson County,12029,0.1912167348640987,0.3027043922900684,0.266990370027827,0.8438493067242071,0.189155370177268,0.1862875991901437,0.4696682243078891,High Risk
47089,Tennessee,Jefferson County,56864,0.3009954608917444,0.1603420238074097,0.1603114348733055,0.7890785503356678,0.2417839299628729,0.2588452539337004,0.3943468387039205,Medium Risk
47091,Tennessee,Johnson County,18196,0.222513009894168,0.3217636470746277,0.1103915908512793,0.806410183358703,0.2251301726500411,0.2177947869478113,0.4370874515450449,High Risk
47093,Tennessee,Knox County,494148,0.350000906612834,0.1732874316432714,0.1229224902807443,0.6783828442999609,0.3481500999274159,0.5086864748761503,0.3518279392270141,Low Risk
47095,Tennessee,Lake County,6579,0.0755510695009398,0.4944363937473325,0.1707523438707242,0.4969399697589496,0.5224963715529753,0.1168719191277403,0.5951651558460853,High Risk
47097,Tennessee,Lauderdale County,24784,0.2028697318239237,0.3154132229502044,0.1946292159332641,0.6697335256313833,0.3564611260053619,0.148739109357574,0.4977400144141174,High Risk
47099,Tennessee,Lawrence County,45385,0.2320445328224066,0.2180903710545285,0.171021702191764,0.8070953761258062,0.2244717791772114,0.1884568011842827,0.4323030726227594,High Risk
47101,Tennessee,Lewis County,12992,0.2415881439217653,0.2463816049619296,0.1282291063715308,0.8527320896188374,0.1806200111379246,0.1274958575194472,0.4305589240546821,High Risk
47103,Tennessee,Lincoln County,35946,0.2922496690863156,0.185328968151811,0.164980593600791,0.7890960420710398,0.2417671223651424,0.2563287101530453,0.4025270280884402,Medium Risk
47105,Tennessee,Loudon County,58580,0.4102181310478631,0.1799104543124567,0.0969330056729657,0.8354271825586281,0.1972480877951446,0.365684348575655,0.3331027595606552,Low Risk
47107,Tennessee,McMinn County,54884,0.2729267275507552,0.1854612473942219,0.16942130189606,0.788596476765218,0.2422471486473748,0.231218109753722,0.4124282470441173,Medium Risk
47109,Tennessee,McNairy County,25970,0.2245921753268339,0.2427849239303755,0.2019569114004765,0.8298198770475698,0.2026360800885401,0.1619505760249715,0.4456758413862953,High Risk
47111,Tennessee,Macon County,26240,0.2590676393615028,0.2530186263143032,0.119362920228608,0.7664159686322096,0.263560131620847,0.1555066144686926,0.4382782648161012,High Risk
47113,Tennessee,Madison County,99295,0.2642957733709678,0.2694266003835981,0.2452884146683342,0.6453179076281845,0.3799217991183722,0.3301980296974711,0.4549806608710618,High Risk
47115,Tennessee,Marion County,29250,0.2750663338390218,0.2393173916922306,0.2481147896379681,0.8173766403517088,0.2145926362793832,0.2129470549726965,0.4364084304333543,High Risk
47117,Tennessee,Marshall County,36049,0.3308230231307154,0.1664888411721839,0.136771640354073,0.799360350071125,0.231904272500367,0.2869110375265987,0.3772332141595635,Medium Risk
47119,Tennessee,Maury County,107791,0.3615330218614574,0.1354714897836436,0.0834214390602054,0.7378603174930076,0.2909989126837801,0.3476253505213545,0.3543748477936059,Low Risk
47121,Tennessee,Meigs County,13343,0.272352539422548,0.2066174002738754,0.1910743413867058,0.8425031232827196,0.1904489016236867,0.1676456543482514,0.4230380849214124,Medium Risk
47123,Tennessee,Monroe County,47695,0.2452750361134112,0.2257675460390625,0.1516116347411713,0.7509392006462489,0.2784315714720503,0.2125161012645093,0.4337297685512129,High Risk
47125,Tennessee,Montgomery County,234153,0.3584082296268986,0.1583408142312259,0.1583378295977245,0.6439489104393066,0.3812372520197358,0.3859531409964426,0.3856736725532605,Medium Risk
47127,Tennessee,Moore County,6674,0.3031411112655711,0.1065850520994154,0.1569698947072399,0.8587043443300152,0.1748813435560423,0.2989454227735023,0.3605528136875134,Low Risk
47129,Tennessee,Morgan County,21361,0.3000284072021323,0.2206241842601523,0.176535597368144,0.8834691482503841,0.1510851419031719,0.1683747357920874,0.4090574980767384,Medium Risk
47131,Tennessee,Obion County,30453,0.2314824328653196,0.2754818667728709,0.1457413661121019,0.7088950133937316,0.3188313243394268,0.2271935104271714,0.4507304552397499,High Risk
47133,Tennessee,Overton County,23065,0.1973091731086545,0.2392477802792638,0.110576677009209,0.8005768937603713,0.2307353103296218,0.1859518123557709,0.4331973156127352,High Risk
47135,Tennessee,Perry County,8697,0.2396963451414618,0.2675309089882094,0.2032519022827389,0.7682759965747266,0.2617728531855955,0.1759372537910643,0.4573746431527391,High Risk
47137,Tennessee,Pickett County,5079,0.1977383031834199,0.3614500054434573,0.2363176988857216,0.8682939359925839,0.1656668204891555,0.2352623498431425,0.4592946230620064,High Risk
47139,Tennessee,Polk County,17898,0.2792851055599543,0.2013632914076822,0.1846012378152389,0.8699635588558854,0.1640625,0.2056779733494896,0.4062075782915183,Medium Risk
